Rank,Player,Fantasy Points,Fantasy Points/Game,Receptions (Advanced),Targets (Advanced),Target Share %,Catchable Targets,Drops,Receiving Yards (Advanced),Yards/Reception (Advanced),Yards Before Catch,Yards Before Catch/Reception,Yards After Catch,Yards After Catch/Reception,Yards After Contact,Yards After Contact/Reception,Broken Tackles,Receiving TD (Basic),Receptions 10+ Yards,Receptions 20+ Yards,Receptions 30+ Yards,Receptions 40+ Yards,Receptions 50+ Yards,Longest Reception (Advanced),Red Zone Targets,routes_run,yprr,TPRR,Rushing Yards,redzone_touches,goal_line_touches,Games Played (Advanced),Rostered %,Year,Position,posteam,player_id,Games Played (Basic),player_name_std,receiver_player_id,receiving_yards,targets,yac
11.0,Ja'Marr Chase (CIN),242.4,18.6,87.0,134.0,22.4%,99.0,10.0,"1,046",12.0,609,7.0,437.0,5.0,141.0,1.6,10.0,9.0,45.0,13.0,5.0,3.0,1.0,60.0,24.0,162.0,7.814814814814815,1.0,8.0,31.0,6.0,13.0,99.9%,2022,WR,CIN,00-0036900,13.0,J.Chase,00-0036900,1266.0,162.0,520.0
12.0,Christian Kirk (HOU),241.9,14.2,84.0,133.0,23.2%,91.0,7.0,"1,108",13.2,737,8.8,371.0,4.4,65.0,0.8,5.0,8.0,45.0,18.0,7.0,2.0,0.0,49.0,22.0,162.0,7.604938271604938,0.9938271604938272,11.0,26.0,9.0,17.0,10.3%,2022,WR,JAX,00-0034775,17.0,C.Kirk,00-0034775,1232.0,161.0,404.0
13.0,Tyler Lockett (TEN),237.3,14.8,84.0,117.0,21.2%,87.0,2.0,"1,033",12.3,759,9.0,274.0,3.3,23.0,0.3,1.0,9.0,42.0,14.0,8.0,1.0,0.0,40.0,8.0,125.0,8.576,1.0,0.0,10.0,1.0,16.0,3.9%,2022,WR,SEA,00-0032211,16.0,T.Lockett,00-0032211,1072.0,125.0,278.0
14.0,Terry McLaurin (WAS),229.0,13.5,77.0,120.0,22.6%,80.0,3.0,"1,191",15.5,797,10.4,394.0,5.1,143.0,1.9,7.0,5.0,48.0,16.0,10.0,6.0,2.0,52.0,11.0,120.0,9.925,1.0,29.0,14.0,1.0,17.0,98.2%,2022,WR,WAS,00-0035659,17.0,T.McLaurin,00-0035659,1191.0,120.0,382.0
15.0,Brandon Aiyuk (SF),227.8,13.4,78.0,114.0,22.6%,87.0,8.0,"1,015",13.0,628,8.1,387.0,5.0,106.0,1.4,4.0,8.0,47.0,17.0,4.0,1.0,1.0,54.0,15.0,124.0,9.064516129032258,1.0,23.0,17.0,2.0,17.0,39.0%,2022,WR,SF,00-0036261,17.0,B.Aiyuk,00-0036261,1124.0,124.0,399.0
16.0,DK Metcalf (PIT),226.8,13.3,90.0,141.0,25.5%,101.0,7.0,"1,048",11.6,830,9.2,218.0,2.4,64.0,0.7,1.0,6.0,43.0,11.0,4.0,3.0,2.0,54.0,27.0,156.0,7.589743589743589,0.9871794871794872,0.0,32.0,6.0,17.0,96.8%,2022,WR,SEA,00-0035640,17.0,D.Metcalf,00-0035640,1184.0,154.0,261.0
17.0,Mike Evans (TB),225.4,15.0,77.0,127.0,17.5%,82.0,4.0,"1,124",14.6,908,11.8,216.0,2.8,61.0,0.8,2.0,6.0,43.0,19.0,7.0,5.0,3.0,63.0,14.0,140.0,8.557142857142857,0.9857142857142858,0.0,16.0,6.0,15.0,97.8%,2022,WR,TB,00-0031408,15.0,M.Evans,00-0031408,1198.0,138.0,233.0
18.0,Tee Higgins (CIN),223.2,14.9,75.0,110.0,18.4%,82.0,8.0,"1,042",13.9,750,10.0,292.0,3.9,101.0,1.3,2.0,7.0,43.0,14.0,6.0,3.0,1.0,59.0,10.0,132.0,8.916666666666666,0.9848484848484848,0.0,16.0,7.0,15.0,99.3%,2022,WR,CIN,00-0036410,15.0,T.Higgins,00-0036410,1177.0,130.0,320.0
19.0,Chris Godwin (TB),222.8,14.9,104.0,142.0,19.6%,109.0,3.0,"1,023",9.8,496,4.8,527.0,5.1,128.0,1.2,4.0,3.0,40.0,10.0,2.0,1.0,0.0,44.0,15.0,159.0,6.943396226415095,0.9748427672955976,5.0,22.0,7.0,15.0,85.4%,2022,WR,TB,00-0033921,15.0,C.Godwin,00-0033921,1104.0,155.0,563.0
20.0,Michael Pittman Jr. (IND),216.5,13.5,99.0,141.0,24.4%,106.0,6.0,925,9.3,573,5.8,352.0,3.6,112.0,1.1,4.0,4.0,40.0,8.0,0.0,0.0,0.0,28.0,14.0,,,,30.0,,,16.0,79.6%,2022,WR,,,16.0,M.Jr.,,,,
21.0,Garrett Wilson (NYJ),215.7,12.7,83.0,147.0,25.0%,91.0,5.0,"1,103",13.0,733,8.6,370.0,4.4,191.0,2.2,10.0,4.0,48.0,13.0,8.0,3.0,3.0,60.0,19.0,147.0,7.503401360544218,1.0,4.0,20.0,4.0,17.0,96.7%,2022,WR,NYJ,00-0037740,17.0,G.Wilson,00-0037740,1103.0,147.0,384.0
22.0,Jerry Jeudy (CLE),204.2,13.6,67.0,100.0,18.5%,72.0,5.0,972,14.5,577,8.6,395.0,5.9,104.0,1.6,3.0,6.0,37.0,14.0,9.0,5.0,3.0,67.0,10.0,100.0,9.72,1.0,40.0,11.0,1.0,15.0,90.3%,2022,WR,DEN,00-0036407,15.0,J.Jeudy,00-0036407,972.0,100.0,396.0
23.0,Cooper Kupp (SEA),201.4,22.4,75.0,98.0,19.0%,79.0,2.0,812,10.8,388,5.2,424.0,5.7,106.0,1.4,3.0,6.0,29.0,11.0,3.0,2.0,2.0,75.0,11.0,98.0,8.285714285714286,1.0,52.0,12.0,4.0,9.0,88.7%,2022,WR,LA,00-0033908,9.0,C.Kupp,00-0033908,812.0,98.0,413.0
24.0,DJ Moore (CHI),199.1,11.7,63.0,118.0,27.6%,69.0,6.0,888,14.1,706,11.2,182.0,2.9,46.0,0.7,4.0,7.0,36.0,17.0,4.0,4.0,2.0,62.0,10.0,118.0,7.559322033898305,1.0,53.0,12.0,5.0,17.0,95.5%,2022,WR,CAR,00-0034827,17.0,D.Moore,00-0034827,892.0,118.0,190.0
25.0,Chris Olave (NO),198.2,13.2,72.0,119.0,24.1%,78.0,7.0,"1,042",14.5,832,11.6,210.0,2.9,54.0,0.8,2.0,4.0,49.0,13.0,6.0,4.0,2.0,53.0,10.0,120.0,8.683333333333334,0.9916666666666668,0.0,12.0,2.0,15.0,86.2%,2022,WR,NO,00-0037239,15.0,C.Olave,00-0037239,1042.0,119.0,210.0
26.0,Zay Jones (ARI),198.1,12.4,82.0,121.0,21.1%,94.0,12.0,823,10.0,541,6.6,282.0,3.4,58.0,0.7,2.0,5.0,32.0,7.0,1.0,1.0,1.0,59.0,18.0,143.0,6.93006993006993,0.986013986013986,18.0,25.0,6.0,16.0,0.1%,2022,WR,JAX,00-0033891,16.0,Z.Jones,00-0033891,991.0,141.0,313.0
27.0,JuJu Smith-Schuster (KC),185.3,11.6,78.0,101.0,16.4%,84.0,6.0,933,12.0,430,5.5,503.0,6.4,130.0,1.7,3.0,3.0,38.0,9.0,4.0,4.0,1.0,53.0,16.0,114.0,8.964912280701755,0.9912280701754386,0.0,19.0,4.0,16.0,0.5%,2022,WR,KC,00-0033857,16.0,J.Smith-Schuster,00-0033857,1022.0,113.0,477.0
28.0,Diontae Johnson (CLE),180.7,10.6,86.0,147.0,26.8%,95.0,8.0,882,10.3,647,7.5,235.0,2.7,73.0,0.8,8.0,0.0,38.0,7.0,3.0,0.0,0.0,37.0,16.0,149.0,5.919463087248322,0.9865771812080536,25.0,2.0,0.0,17.0,1.2%,2022,WR,PIT,00-0032187,17.0,D.Johnson,00-0035216,882.0,147.0,46.0
29.0,Jakobi Meyers (LV),180.3,12.9,67.0,96.0,18.5%,71.0,4.0,804,12.0,568,8.5,236.0,3.5,33.0,0.5,1.0,6.0,34.0,14.0,3.0,1.0,0.0,48.0,7.0,98.0,8.204081632653061,0.979591836734694,-11.0,10.0,6.0,14.0,85.0%,2022,WR,NE,00-0034960,14.0,J.Meyers,00-0034960,804.0,96.0,238.0
30.0,Adam Thielen (CAR),180.0,10.6,70.0,107.0,16.7%,74.0,2.0,716,10.2,564,8.1,152.0,2.2,27.0,0.4,1.0,6.0,34.0,7.0,1.0,0.0,0.0,36.0,21.0,113.0,6.778761061946903,0.9823008849557522,4.0,24.0,8.0,17.0,49.2%,2022,WR,MIN,00-0030035,17.0,A.Thielen,00-0030035,766.0,111.0,157.0
31.0,Drake London (ATL),178.6,10.5,72.0,117.0,29.3%,83.0,4.0,866,12.0,616,8.6,250.0,3.5,43.0,0.6,1.0,4.0,41.0,10.0,4.0,1.0,0.0,40.0,16.0,118.0,7.338983050847458,0.9915254237288136,0.0,17.0,5.0,17.0,99.2%,2022,WR,ATL,00-0037238,17.0,D.London,00-0037238,866.0,117.0,224.0
32.0,Mike Williams (FA),176.5,13.6,63.0,93.0,13.5%,64.0,1.0,895,14.2,561,8.9,334.0,5.3,54.0,0.9,0.0,4.0,38.0,11.0,5.0,2.0,2.0,55.0,13.0,93.0,9.623655913978494,1.0,0.0,14.0,0.0,13.0,2.5%,2022,WR,LAC,00-0033536,13.0,M.Williams,00-0033536,895.0,93.0,6.0
33.0,Curtis Samuel (BUF),176.3,10.4,64.0,92.0,17.3%,68.0,5.0,656,10.3,365,5.7,291.0,4.5,69.0,1.1,8.0,4.0,29.0,10.0,2.0,1.0,0.0,49.0,9.0,93.0,7.053763440860215,0.989247311827957,187.0,19.0,4.0,17.0,0.4%,2022,WR,WAS,00-0033282,17.0,C.Samuel,00-0033282,656.0,92.0,289.0
34.0,Tyler Boyd (FA),175.5,10.3,59.0,83.0,13.9%,62.0,3.0,776,13.2,527,8.9,249.0,4.2,81.0,1.4,2.0,6.0,33.0,10.0,3.0,3.0,2.0,60.0,12.0,92.0,9.25,0.967391304347826,0.0,14.0,6.0,17.0,0.1%,2022,WR,CIN,00-0033009,17.0,T.Boyd,00-0033009,851.0,89.0,263.0
35.0,Allen Lazard (NYJ),174.8,11.7,60.0,100.0,18.6%,68.0,6.0,788,13.1,540,9.0,248.0,4.1,61.0,1.0,1.0,6.0,30.0,13.0,5.0,2.0,0.0,47.0,17.0,101.0,7.801980198019802,0.99009900990099,0.0,19.0,7.0,15.0,0.9%,2022,WR,GB,00-0034521,15.0,A.Lazard,00-0034521,788.0,100.0,248.0
36.0,Gabe Davis (FA),171.6,11.4,48.0,93.0,16.7%,57.0,9.0,836,17.4,690,14.4,146.0,3.0,21.0,0.4,0.0,7.0,33.0,11.0,4.0,3.0,2.0,98.0,13.0,106.0,9.273584905660377,1.0,0.0,17.0,2.0,15.0,0.5%,2022,WR,BUF,00-0036196,15.0,G.Davis,00-0036196,983.0,106.0,149.0
37.0,Joshua Palmer (BUF),169.3,10.6,72.0,107.0,15.6%,78.0,6.0,769,10.7,514,7.1,255.0,3.5,49.0,0.7,1.0,3.0,33.0,7.0,2.0,2.0,1.0,50.0,8.0,114.0,7.017543859649122,0.9912280701754386,4.0,10.0,1.0,16.0,1.7%,2022,WR,LAC,00-0036988,16.0,J.Palmer,00-0036988,800.0,113.0,261.0
38.0,Deebo Samuel Sr. (WAS),168.4,13.0,56.0,94.0,18.7%,65.0,9.0,632,11.3,139,2.5,493.0,8.8,184.0,3.3,12.0,2.0,24.0,7.0,2.0,1.0,1.0,57.0,13.0,,,,232.0,,,13.0,85.8%,2022,WR,,,13.0,D.Sr.,,,,
39.0,Donovan Peoples-Jones (NO),167.1,9.8,61.0,96.0,18.9%,64.0,2.0,839,13.8,648,10.6,191.0,3.1,31.0,0.5,1.0,3.0,35.0,14.0,6.0,1.0,0.0,42.0,13.0,96.0,8.739583333333334,1.0,2.0,13.0,3.0,17.0,0.0%,2022,WR,CLE,00-0036233,17.0,D.Peoples-Jones,00-0036233,839.0,96.0,191.0
40.0,George Pickens (DAL),166.5,9.8,52.0,84.0,15.3%,59.0,4.0,801,15.4,697,13.4,104.0,2.0,44.0,0.8,5.0,4.0,33.0,17.0,7.0,1.0,0.0,42.0,6.0,85.0,9.423529411764706,0.9882352941176472,24.0,9.0,3.0,17.0,91.6%,2022,WR,PIT,00-0037247,17.0,G.Pickens,00-0037247,801.0,84.0,104.0
41.0,Christian Watson (GB),164.1,11.7,41.0,65.0,12.1%,45.0,4.0,611,14.9,335,8.2,276.0,6.7,46.0,1.1,3.0,7.0,24.0,8.0,4.0,3.0,2.0,63.0,13.0,66.0,9.257575757575758,1.0,80.0,17.0,4.0,14.0,1.3%,2022,WR,GB,00-0038124,14.0,C.Watson,00-0038124,611.0,66.0,264.0
42.0,Keenan Allen (FA),164.0,16.4,66.0,89.0,13.0%,67.0,2.0,752,11.4,489,7.4,263.0,4.0,45.0,0.7,1.0,4.0,33.0,7.0,5.0,2.0,0.0,46.0,15.0,102.0,7.970588235294118,1.0,8.0,20.0,5.0,10.0,6.8%,2022,WR,LAC,00-0030279,10.0,K.Allen,00-0030279,813.0,102.0,291.0
43.0,Courtland Sutton (DEN),159.4,10.6,64.0,109.0,20.1%,73.0,9.0,829,13.0,678,10.6,151.0,2.4,37.0,0.6,1.0,2.0,33.0,11.0,5.0,1.0,1.0,51.0,12.0,109.0,7.605504587155964,1.0,5.0,14.0,5.0,15.0,92.0%,2022,WR,DEN,00-0034348,15.0,C.Sutton,00-0034348,829.0,109.0,147.0
44.0,Marquise Brown (KC),156.0,13.0,67.0,107.0,16.9%,72.0,4.0,709,10.6,473,7.1,236.0,3.5,38.0,0.6,1.0,3.0,32.0,9.0,1.0,1.0,0.0,47.0,10.0,107.0,6.626168224299065,1.0,1.0,6.0,4.0,12.0,56.3%,2022,WR,ARI,00-0031806,12.0,M.Brown,00-0035662,709.0,107.0,37.0
45.0,K.J. Osborn (WAS),155.6,9.2,60.0,90.0,14.0%,62.0,2.0,650,10.8,349,5.8,301.0,5.0,69.0,1.2,3.0,5.0,21.0,6.0,3.0,2.0,2.0,66.0,9.0,93.0,7.204301075268817,1.0,6.0,12.0,3.0,17.0,0.1%,2022,WR,MIN,00-0036345,17.0,K.Osborn,00-0036345,670.0,93.0,304.0
46.0,Mack Hollins (NE),154.2,9.1,57.0,94.0,16.8%,61.0,5.0,690,12.1,485,8.5,205.0,3.6,35.0,0.6,2.0,4.0,25.0,9.0,3.0,2.0,1.0,60.0,11.0,94.0,7.340425531914893,1.0,40.0,12.0,3.0,17.0,0.3%,2022,WR,LV,00-0033555,17.0,M.Hollins,00-0033555,690.0,94.0,192.0
47.0,DeAndre Hopkins (BAL),151.7,16.9,64.0,96.0,15.1%,69.0,5.0,717,11.2,552,8.6,165.0,2.6,55.0,0.9,1.0,3.0,31.0,8.0,2.0,0.0,0.0,33.0,6.0,98.0,7.316326530612245,0.979591836734694,0.0,8.0,2.0,9.0,6.9%,2022,WR,ARI,00-0030564,9.0,D.Hopkins,00-0030564,717.0,96.0,165.0
48.0,Parris Campbell (DAL),149.1,8.8,63.0,91.0,15.7%,67.0,5.0,623,9.9,346,5.5,277.0,4.4,56.0,0.9,5.0,3.0,25.0,7.0,5.0,1.0,0.0,49.0,9.0,92.0,6.771739130434782,0.9891304347826086,58.0,11.0,3.0,17.0,0.1%,2022,WR,IND,00-0035639,17.0,P.Campbell,00-0035639,623.0,91.0,276.0
49.0,Brandin Cooks (NO),145.6,11.2,57.0,93.0,16.7%,62.0,5.0,699,12.3,494,8.7,205.0,3.6,9.0,0.2,1.0,3.0,24.0,13.0,6.0,3.0,0.0,44.0,10.0,93.0,7.516129032258065,1.0,7.0,10.0,0.0,13.0,1.4%,2022,WR,HOU,00-0031236,13.0,B.Cooks,00-0031236,699.0,93.0,205.0
50.0,Richie James Jr. (FA),132.5,8.3,57.0,70.0,14.3%,60.0,3.0,569,10.0,393,6.9,176.0,3.1,15.0,0.3,1.0,4.0,27.0,3.0,1.0,0.0,0.0,33.0,7.0,,,,6.0,,,16.0,0.0%,2022,WR,,,16.0,R.Jr.,,,,
51.0,Jahan Dotson (PHI),130.6,10.9,35.0,61.0,11.5%,41.0,6.0,523,14.9,386,11.0,137.0,3.9,42.0,1.2,1.0,7.0,19.0,10.0,4.0,2.0,1.0,61.0,7.0,63.0,8.301587301587302,0.9682539682539684,-7.0,10.0,4.0,12.0,0.5%,2022,WR,WAS,00-0037741,12.0,J.Dotson,00-0037741,523.0,61.0,137.0
52.0,Darius Slayton (NYG),128.4,8.6,46.0,71.0,14.5%,53.0,7.0,724,15.7,462,10.0,262.0,5.7,93.0,2.0,2.0,2.0,28.0,12.0,7.0,3.0,2.0,55.0,3.0,84.0,9.714285714285714,1.0,0.0,5.0,0.0,15.0,1.4%,2022,WR,NYG,00-0035535,15.0,D.Slayton,00-0035535,816.0,84.0,307.0
54.0,Marquez Valdes-Scantling (SEA),122.4,7.2,42.0,81.0,13.2%,48.0,5.0,687,16.4,538,12.8,149.0,3.5,30.0,0.7,0.0,2.0,26.0,13.0,5.0,3.0,1.0,57.0,11.0,92.0,8.793478260869565,1.0,-3.0,13.0,2.0,17.0,0.5%,2022,WR,KC,00-0034272,17.0,M.Valdes-Scantling,00-0034272,809.0,92.0,161.0
55.0,Isaiah McKenzie (FA),119.8,7.5,42.0,66.0,11.9%,48.0,6.0,423,10.1,295,7.0,128.0,3.0,17.0,0.4,0.0,4.0,13.0,4.0,1.0,0.0,0.0,30.0,9.0,67.0,6.462686567164179,1.0,55.0,15.0,4.0,16.0,0.0%,2022,WR,BUF,00-0033466,16.0,I.McKenzie,00-0033466,433.0,67.0,144.0
57.0,Kalif Raymond (DET),116.2,6.8,47.0,64.0,11.4%,47.0,0.0,616,13.1,398,8.5,218.0,4.6,31.0,0.7,2.0,0.0,25.0,10.0,3.0,3.0,1.0,56.0,9.0,64.0,9.625,1.0,36.0,10.0,0.0,17.0,0.2%,2022,WR,DET,00-0032464,17.0,K.Raymond,00-0032464,616.0,64.0,218.0
58.0,Devin Duvernay (CHI),116.1,8.3,37.0,49.0,10.5%,38.0,1.0,407,11.0,251,6.8,156.0,4.2,19.0,0.5,0.0,3.0,19.0,6.0,1.0,0.0,0.0,31.0,8.0,49.0,8.306122448979592,1.0,84.0,11.0,3.0,14.0,0.1%,2022,WR,BAL,00-0036331,14.0,D.Duvernay,00-0036331,407.0,49.0,159.0
59.0,Robert Woods (PIT),115.7,6.8,53.0,91.0,20.9%,57.0,4.0,527,9.9,371,7.0,156.0,2.9,24.0,0.5,0.0,2.0,21.0,3.0,2.0,1.0,0.0,41.0,13.0,91.0,5.791208791208791,1.0,0.0,14.0,1.0,17.0,0.2%,2022,WR,TEN,00-0030431,17.0,R.Woods,00-0030431,527.0,91.0,156.0
60.0,Chris Moore (WAS),115.1,7.7,48.0,74.0,13.3%,51.0,2.0,548,11.4,285,5.9,263.0,5.5,49.0,1.0,2.0,2.0,21.0,9.0,5.0,1.0,1.0,52.0,11.0,74.0,7.405405405405405,1.0,3.0,11.0,1.0,15.0,0.0%,2022,WR,HOU,00-0032398,15.0,C.Moore,00-0032398,548.0,74.0,267.0
61.0,Noah Brown (WAS),114.5,7.2,43.0,74.0,13.6%,50.0,6.0,555,12.9,427,9.9,128.0,3.0,43.0,1.0,4.0,3.0,22.0,6.0,3.0,2.0,1.0,51.0,11.0,79.0,7.518987341772152,0.9873417721518988,0.0,14.0,4.0,16.0,0.6%,2022,WR,DAL,00-0033591,16.0,N.Brown,00-0033591,594.0,78.0,162.0
62.0,Greg Dortch (ARI),113.1,7.1,52.0,64.0,10.1%,53.0,0.0,467,9.0,169,3.3,298.0,5.7,120.0,2.3,3.0,2.0,19.0,5.0,2.0,1.0,0.0,47.0,5.0,64.0,7.296875,1.0,44.0,9.0,3.0,16.0,0.3%,2022,WR,ARI,00-0035500,16.0,G.Dortch,00-0035500,467.0,64.0,293.0
63.0,DeAndre Carter (CLE),112.3,6.6,46.0,65.0,9.5%,48.0,2.0,538,11.7,332,7.2,206.0,4.5,41.0,0.9,0.0,3.0,21.0,10.0,5.0,0.0,0.0,35.0,9.0,68.0,8.161764705882353,1.0,-15.0,10.0,3.0,17.0,0.1%,2022,WR,LAC,00-0031763,17.0,D.Carter,00-0031763,555.0,68.0,211.0
64.0,Alec Pierce (IND),112.3,7.0,41.0,78.0,13.5%,44.0,4.0,593,14.5,484,11.8,109.0,2.7,18.0,0.4,0.0,2.0,26.0,8.0,5.0,3.0,0.0,47.0,6.0,78.0,7.602564102564102,1.0,0.0,6.0,1.0,16.0,1.0%,2022,WR,IND,00-0037664,16.0,A.Pierce,00-0037664,593.0,78.0,113.0
65.0,Olamide Zaccheaus (CHI),110.0,6.5,40.0,61.0,15.3%,43.0,0.0,533,13.3,348,8.7,185.0,4.6,42.0,1.1,3.0,3.0,24.0,9.0,3.0,2.0,0.0,45.0,6.0,61.0,8.737704918032787,1.0,7.0,6.0,1.0,17.0,0.2%,2022,WR,ATL,00-0035208,17.0,O.Zaccheaus,00-0035208,533.0,61.0,193.0
66.0,Michael Gallup (WAS),105.4,7.5,39.0,74.0,13.6%,46.0,7.0,424,10.9,317,8.1,107.0,2.7,29.0,0.7,0.0,4.0,20.0,4.0,0.0,0.0,0.0,27.0,12.0,83.0,5.662650602409639,1.0,0.0,14.0,4.0,14.0,0.1%,2022,WR,DAL,00-0034764,14.0,M.Gallup,00-0034764,470.0,83.0,116.0
67.0,Chase Claypool (FA),105.0,7.0,46.0,79.0,14.4%,50.0,4.0,451,9.8,301,6.5,150.0,3.3,52.0,1.1,2.0,1.0,20.0,7.0,1.0,0.0,0.0,31.0,6.0,79.0,5.784810126582278,1.0,59.0,7.0,2.0,15.0,0.0%,2022,WR,PIT,00-0036326,15.0,C.Claypool,00-0036326,457.0,50.0,149.0
68.0,Josh Reynolds (NYJ),103.9,8.7,38.0,59.0,10.5%,42.0,4.0,479,12.6,364,9.6,115.0,3.0,21.0,0.6,0.0,3.0,18.0,8.0,1.0,0.0,0.0,31.0,13.0,59.0,8.11864406779661,1.0,0.0,13.0,5.0,12.0,0.5%,2022,WR,DET,00-0033943,12.0,J.Reynolds,00-0033943,479.0,59.0,115.0
69.0,Demarcus Robinson (SF),103.8,6.5,48.0,75.0,16.1%,51.0,3.0,458,9.5,312,6.5,146.0,3.0,59.0,1.2,1.0,2.0,21.0,4.0,1.0,0.0,0.0,31.0,10.0,78.0,6.5,1.0,0.0,11.0,1.0,16.0,0.5%,2022,WR,BAL,00-0032775,16.0,D.Robinson,00-0032775,507.0,78.0,165.0
70.0,DeVante Parker (FA),102.9,7.9,31.0,47.0,9.1%,33.0,1.0,539,17.4,434,14.0,105.0,3.4,40.0,1.3,3.0,3.0,23.0,10.0,5.0,3.0,0.0,43.0,4.0,47.0,11.46808510638298,1.0,0.0,4.0,1.0,13.0,0.0%,2022,WR,NE,00-0031547,13.0,D.Parker,00-0031547,539.0,47.0,105.0
