Rank,Player,Fantasy Points,Fantasy Points/Game,Receptions (Advanced),Targets (Advanced),Target Share %,Catchable Targets,Drops,Receiving Yards (Advanced),Yards/Reception (Advanced),Yards Before Catch,Yards Before Catch/Reception,Yards After Catch,Yards After Catch/Reception,Yards After Contact,Yards After Contact/Reception,Broken Tackles,Receiving TD (Basic),Receptions 10+ Yards,Receptions 20+ Yards,Receptions 30+ Yards,Receptions 40+ Yards,Receptions 50+ Yards,Longest Reception (Advanced),Red Zone Targets,routes_run,yprr,TPRR,Rushing Yards,redzone_touches,goal_line_touches,Games Played (Advanced),Rostered %,Year,Position,posteam,player_id,Games Played (Basic),player_name_std,receiver_player_id,receiving_yards,targets,yac
10.0,Stefon Diggs (NE),266.3,17.8,102.0,149.0,25.2%,106.0,3.0,"1,021",10.0,573,5.6,448.0,4.4,104.0,1.0,4.0,9.0,39.0,13.0,5.0,2.0,1.0,75.0,9.0,150.0,6.806666666666667,0.9933333333333332,62.0,19.0,6.0,15.0,85.9%,2018,WR,MIN,00-0031588,15.0,S.Diggs,00-0031588,1021.0,149.0,438.0
11.0,Robert Woods (PIT),265.6,16.6,86.0,130.0,23.9%,89.0,2.0,"1,219",14.2,799,9.3,420.0,4.9,124.0,1.4,2.0,6.0,54.0,20.0,7.0,0.0,0.0,39.0,6.0,159.0,8.748427672955975,1.0,157.0,16.0,4.0,16.0,0.2%,2018,WR,LA,00-0030431,16.0,R.Woods,00-0030431,1391.0,159.0,477.0
12.0,Keenan Allen (FA),260.1,16.3,97.0,136.0,26.9%,102.0,4.0,"1,196",12.3,793,8.2,403.0,4.2,111.0,1.1,3.0,6.0,58.0,13.0,2.0,1.0,1.0,54.0,9.0,150.0,8.72,0.9866666666666668,75.0,17.0,6.0,16.0,6.8%,2018,WR,LAC,00-0030279,16.0,K.Allen,00-0030279,1308.0,148.0,424.0
13.0,Brandin Cooks (NO),243.2,15.2,80.0,117.0,21.5%,80.0,0.0,"1,204",15.1,858,10.7,346.0,4.3,83.0,1.0,4.0,5.0,50.0,22.0,7.0,4.0,1.0,57.0,9.0,144.0,10.38888888888889,1.0,68.0,22.0,4.0,16.0,1.4%,2018,WR,LA,00-0031236,16.0,B.Cooks,00-0031236,1496.0,144.0,420.0
14.0,T.Y. Hilton (FA),239.0,17.1,76.0,120.0,18.9%,82.0,4.0,"1,270",16.7,815,10.7,455.0,6.0,101.0,1.3,4.0,6.0,43.0,22.0,12.0,6.0,3.0,68.0,7.0,141.0,10.0354609929078,1.0,0.0,18.0,8.0,14.0,0.1%,2018,WR,IND,00-0029608,14.0,T.Hilton,00-0029608,1415.0,141.0,479.0
15.0,Odell Beckham Jr. (FA),230.4,19.2,77.0,124.0,21.6%,81.0,4.0,"1,052",13.7,747,9.7,305.0,4.0,105.0,1.4,6.0,6.0,47.0,17.0,8.0,3.0,1.0,51.0,7.0,,,,19.0,,,12.0,0.2%,2018,WR,,,12.0,O.Jr.,,,,
16.0,Tyler Lockett (TEN),222.4,13.9,57.0,70.0,17.5%,57.0,0.0,965,16.9,752,13.2,213.0,3.7,31.0,0.5,0.0,10.0,36.0,17.0,9.0,6.0,3.0,52.0,4.0,77.0,14.090909090909092,0.987012987012987,69.0,8.0,1.0,16.0,3.9%,2018,WR,SEA,00-0032211,16.0,T.Lockett,00-0032211,1085.0,76.0,241.0
17.0,Tyler Boyd (FA),221.1,15.8,76.0,108.0,20.4%,82.0,5.0,"1,028",13.5,610,8.0,418.0,5.5,94.0,1.2,1.0,7.0,43.0,21.0,4.0,1.0,0.0,49.0,6.0,108.0,9.51851851851852,1.0,3.0,10.0,1.0,14.0,0.1%,2018,WR,CIN,00-0033009,14.0,T.Boyd,00-0033009,1028.0,108.0,418.0
18.0,Jarvis Landry (FA),217.1,13.6,81.0,149.0,26.8%,92.0,11.0,976,12.0,702,8.7,274.0,3.4,65.0,0.8,3.0,4.0,39.0,13.0,4.0,2.0,1.0,51.0,9.0,150.0,6.506666666666667,0.9933333333333332,60.0,21.0,5.0,16.0,0.1%,2018,WR,CLE,00-0031382,16.0,J.Landry,00-0031382,976.0,149.0,274.0
19.0,Amari Cooper (FA),215.5,14.4,75.0,107.0,20.2%,81.0,6.0,"1,005",13.4,590,7.9,415.0,5.5,106.0,1.4,2.0,7.0,43.0,10.0,6.0,3.0,2.0,90.0,7.0,126.0,9.333333333333334,0.9894736842105264,20.0,15.0,4.0,15.0,3.8%,2018,WR,DAL,00-0031544,15.0,A.Cooper,00-0031544,1176.0,94.0,495.0
20.0,Julian Edelman (FA),207.4,17.3,74.0,108.0,19.4%,82.0,8.0,850,11.5,502,6.8,348.0,4.7,89.0,1.2,4.0,6.0,35.0,12.0,5.0,0.0,0.0,36.0,9.0,143.0,8.657342657342657,1.0,107.0,24.0,6.0,12.0,0.2%,2018,WR,NE,00-0027150,12.0,J.Edelman,00-0027150,1238.0,143.0,490.0
21.0,Kenny Golladay (FA),207.1,13.8,70.0,119.0,21.2%,77.0,4.0,"1,063",15.2,713,10.2,350.0,5.0,109.0,1.6,6.0,5.0,48.0,19.0,6.0,3.0,1.0,60.0,6.0,122.0,8.71311475409836,0.9754098360655736,8.0,18.0,6.0,15.0,0.0%,2018,WR,DET,00-0033932,15.0,K.Golladay,00-0033932,1063.0,119.0,350.0
22.0,Calvin Ridley (TEN),206.8,12.9,64.0,92.0,15.2%,74.0,10.0,821,12.8,457,7.1,364.0,5.7,59.0,0.9,0.0,10.0,31.0,11.0,6.0,4.0,3.0,75.0,5.0,92.0,8.923913043478262,1.0,27.0,9.0,2.0,16.0,88.8%,2018,WR,ATL,00-0034837,16.0,C.Ridley,00-0034837,821.0,92.0,364.0
23.0,Emmanuel Sanders (FA),198.2,16.5,71.0,98.0,17.4%,75.0,3.0,868,12.2,571,8.0,297.0,4.2,116.0,1.6,6.0,4.0,32.0,13.0,7.0,4.0,1.0,64.0,6.0,98.0,8.83673469387755,1.0,53.0,11.0,3.0,12.0,0.0%,2018,WR,DEN,00-0027685,12.0,E.Sanders,00-0027685,866.0,98.0,295.0
24.0,Adam Humphries (FA),188.7,11.8,76.0,105.0,17.0%,82.0,5.0,816,10.7,393,5.2,423.0,5.6,64.0,0.8,7.0,5.0,33.0,7.0,3.0,1.0,1.0,51.0,6.0,106.0,7.69811320754717,0.9905660377358492,11.0,16.0,5.0,16.0,0.0%,2018,WR,TB,00-0032009,16.0,A.Humphries,00-0032009,816.0,105.0,415.0
25.0,Larry Fitzgerald (FA),185.7,11.6,69.0,112.0,23.7%,73.0,2.0,734,10.6,529,7.7,205.0,3.0,74.0,1.1,3.0,6.0,33.0,8.0,2.0,0.0,0.0,37.0,8.0,113.0,6.495575221238938,0.991150442477876,0.0,15.0,6.0,16.0,0.2%,2018,WR,ARI,00-0022921,16.0,L.Fitzgerald,00-0022921,734.0,112.0,205.0
26.0,Alshon Jeffery (FA),185.3,14.3,65.0,92.0,15.5%,68.0,3.0,843,13.0,571,8.8,272.0,4.2,112.0,1.7,3.0,6.0,39.0,9.0,5.0,2.0,2.0,52.0,8.0,109.0,9.036697247706424,1.0,0.0,16.0,5.0,13.0,0.0%,2018,WR,PHI,00-0029137,13.0,A.Jeffery,00-0029137,985.0,109.0,298.0
27.0,Chris Godwin (TB),185.2,11.6,59.0,95.0,15.3%,62.0,3.0,842,14.3,597,10.1,245.0,4.2,54.0,0.9,2.0,7.0,45.0,10.0,2.0,1.0,0.0,48.0,10.0,97.0,8.68041237113402,0.979381443298969,0.0,18.0,6.0,16.0,85.4%,2018,WR,TB,00-0033921,16.0,C.Godwin,00-0033921,842.0,95.0,245.0
28.0,Corey Davis (FA),183.6,11.5,65.0,112.0,26.4%,73.0,6.0,891,13.7,624,9.6,267.0,4.1,119.0,1.8,5.0,4.0,40.0,15.0,2.0,2.0,1.0,51.0,7.0,112.0,7.955357142857143,1.0,55.0,15.0,5.0,16.0,0.0%,2018,WR,TEN,00-0033871,16.0,C.Davis,00-0033871,891.0,112.0,267.0
29.0,Golden Tate (FA),182.9,12.2,74.0,113.0,20.1%,82.0,7.0,795,10.7,368,5.0,427.0,5.8,178.0,2.4,15.0,4.0,26.0,9.0,5.0,2.0,1.0,67.0,4.0,127.0,6.716535433070866,1.0,34.0,14.0,4.0,15.0,0.0%,2018,WR,DET,00-0027891,15.0,G.Tate,00-0027891,853.0,69.0,434.0
30.0,Sterling Shepard (TB),182.5,11.4,66.0,107.0,18.6%,72.0,5.0,872,13.2,563,8.5,309.0,4.7,53.0,0.8,1.0,4.0,34.0,12.0,5.0,3.0,3.0,58.0,7.0,108.0,8.074074074074074,0.9907407407407408,33.0,20.0,7.0,16.0,0.2%,2018,WR,NYG,00-0032385,16.0,S.Shepard,00-0032385,872.0,107.0,309.0
31.0,Mohamed Sanu Sr. (FA),182.4,11.4,66.0,94.0,15.6%,71.0,3.0,838,12.7,437,6.6,401.0,6.1,115.0,1.7,4.0,4.0,39.0,7.0,7.0,2.0,0.0,44.0,2.0,,,,44.0,,,16.0,0.0%,2018,WR,,,16.0,M.Sr.,,,,
32.0,Mike Williams (FA),180.2,11.3,43.0,66.0,13.0%,46.0,2.0,664,15.4,546,12.7,118.0,2.7,46.0,1.1,5.0,10.0,29.0,11.0,4.0,2.0,1.0,55.0,7.0,86.0,9.0,0.9534883720930232,28.0,5.0,1.0,16.0,2.5%,2018,WR,LAC,00-0031558,16.0,M.Williams,00-0033536,774.0,82.0,108.0
33.0,Dede Westbrook (FA),173.5,10.8,66.0,101.0,19.3%,73.0,6.0,717,10.9,355,5.4,362.0,5.5,132.0,2.0,5.0,5.0,26.0,15.0,3.0,1.0,1.0,61.0,7.0,103.0,6.941747572815534,0.9805825242718448,98.0,15.0,2.0,16.0,0.0%,2018,WR,JAX,00-0033839,16.0,D.Westbrook,00-0033839,715.0,101.0,360.0
34.0,Nelson Agholor (FA),165.4,10.3,64.0,97.0,16.4%,68.0,3.0,736,11.5,386,6.0,350.0,5.5,76.0,1.2,3.0,4.0,23.0,10.0,8.0,5.0,4.0,83.0,7.0,106.0,7.367924528301887,1.0,32.0,15.0,2.0,16.0,0.0%,2018,WR,PHI,00-0031549,16.0,N.Agholor,00-0031549,781.0,106.0,364.0
35.0,Zay Jones (ARI),165.2,10.3,56.0,102.0,21.3%,61.0,3.0,652,11.6,510,9.1,142.0,2.5,44.0,0.8,1.0,7.0,29.0,7.0,3.0,1.0,1.0,57.0,11.0,103.0,6.330097087378641,0.9902912621359224,0.0,18.0,3.0,16.0,0.1%,2018,WR,BUF,00-0033891,16.0,Z.Jones,00-0033891,652.0,102.0,142.0
36.0,DJ Moore (CHI),157.0,9.8,55.0,82.0,15.1%,60.0,3.0,788,14.3,367,6.7,421.0,7.7,218.0,4.0,9.0,2.0,31.0,9.0,5.0,3.0,2.0,82.0,2.0,53.0,8.39622641509434,1.0,172.0,9.0,1.0,16.0,95.5%,2018,WR,SEA,00-0033589,16.0,D.Moore,00-0033589,445.0,53.0,93.0
37.0,Demaryius Thomas (FA),156.7,10.4,59.0,89.0,15.8%,66.0,6.0,677,11.5,400,6.8,277.0,4.7,97.0,1.6,2.0,5.0,32.0,9.0,4.0,2.0,0.0,45.0,6.0,,,,0.0,1.0,1.0,15.0,0.1%,2018,WR,,00-0031060,15.0,D.Thomas,,,,30.0
38.0,Jordy Nelson (FA),156.7,10.4,63.0,88.0,16.6%,67.0,3.0,739,11.7,498,7.9,241.0,3.8,61.0,1.0,2.0,3.0,28.0,7.0,3.0,3.0,2.0,66.0,3.0,89.0,8.303370786516854,0.9887640449438202,-2.0,8.0,2.0,15.0,0.1%,2018,WR,LV,00-0026176,15.0,J.Nelson,00-0026176,739.0,88.0,241.0
39.0,Robbie Chosen (FA),156.4,11.2,50.0,94.0,18.6%,53.0,2.0,752,15.0,567,11.3,185.0,3.7,33.0,0.7,1.0,6.0,30.0,10.0,5.0,2.0,1.0,76.0,9.0,,,,-8.0,,,14.0,0.0%,2018,WR,,,14.0,R.Chosen,,,,
40.0,Allen Robinson II (FA),153.3,11.8,55.0,94.0,18.7%,59.0,3.0,754,13.7,538,9.8,216.0,3.9,139.0,2.5,5.0,4.0,30.0,11.0,7.0,1.0,0.0,43.0,4.0,,,,9.0,,,13.0,0.0%,2018,WR,,,13.0,A.II,,,,
41.0,Taylor Gabriel (FA),151.9,9.5,67.0,93.0,18.5%,67.0,0.0,688,10.3,462,6.9,226.0,3.4,51.0,0.8,2.0,2.0,24.0,7.0,6.0,3.0,1.0,54.0,4.0,103.0,7.038834951456311,0.9902912621359224,61.0,11.0,4.0,16.0,0.1%,2018,WR,CHI,00-0031228,16.0,T.Gabriel,00-0031228,725.0,102.0,221.0
42.0,DeSean Jackson (FA),151.3,12.6,41.0,74.0,12.0%,44.0,2.0,774,18.9,593,14.5,181.0,4.4,35.0,0.9,1.0,4.0,26.0,13.0,7.0,5.0,3.0,75.0,1.0,74.0,10.45945945945946,1.0,29.0,6.0,0.0,12.0,0.1%,2018,WR,TB,00-0026189,12.0,D.Jackson,00-0026189,774.0,74.0,181.0
43.0,Cole Beasley (FA),150.2,9.4,65.0,87.0,16.8%,66.0,1.0,672,10.3,459,7.1,213.0,3.3,46.0,0.7,2.0,3.0,31.0,3.0,1.0,0.0,0.0,32.0,4.0,92.0,7.771739130434782,1.0,0.0,10.0,2.0,16.0,0.0%,2018,WR,DAL,00-0029000,16.0,C.Beasley,00-0029000,715.0,92.0,230.0
44.0,A.J. Green (FA),149.4,16.6,46.0,77.0,14.6%,52.0,5.0,694,15.1,531,11.5,163.0,3.5,65.0,1.4,1.0,6.0,31.0,12.0,6.0,0.0,0.0,38.0,8.0,78.0,8.897435897435898,0.9871794871794872,0.0,15.0,6.0,9.0,0.1%,2018,WR,CIN,00-0027942,9.0,A.Green,00-0027942,694.0,77.0,163.0
45.0,John Brown (FA),143.9,9.0,42.0,97.0,18.0%,48.0,6.0,715,17.0,559,13.3,156.0,3.7,46.0,1.1,1.0,5.0,26.0,11.0,5.0,4.0,2.0,71.0,5.0,101.0,7.237623762376238,0.99009900990099,4.0,6.0,2.0,16.0,0.0%,2018,WR,BAL,00-0030300,16.0,J.Brown,00-0031051,731.0,100.0,46.0
46.0,Doug Baldwin (FA),141.8,10.9,50.0,73.0,18.3%,54.0,3.0,618,12.4,462,9.2,156.0,3.1,77.0,1.5,4.0,5.0,26.0,9.0,3.0,2.0,0.0,42.0,6.0,79.0,8.227848101265822,1.0,0.0,14.0,3.0,13.0,0.0%,2018,WR,SEA,00-0028434,13.0,D.Baldwin,00-0028434,650.0,79.0,156.0
47.0,Josh Gordon (FA),138.7,11.6,41.0,71.0,12.7%,45.0,4.0,737,18.0,473,11.5,264.0,6.4,191.0,4.7,6.0,4.0,32.0,12.0,4.0,3.0,2.0,55.0,3.0,71.0,10.380281690140846,1.0,0.0,8.0,2.0,12.0,0.1%,2018,WR,NE,00-0029664,12.0,J.Gordon,00-0029664,737.0,68.0,264.0
48.0,Tyrell Williams (FA),137.8,8.6,41.0,65.0,12.8%,43.0,2.0,653,15.9,458,11.2,195.0,4.8,53.0,1.3,0.0,5.0,24.0,11.0,5.0,4.0,1.0,75.0,3.0,,,,15.0,,,16.0,0.0%,2018,WR,,,16.0,T.Williams,,,,6.0
49.0,Curtis Samuel (BUF),136.8,10.5,39.0,65.0,11.9%,42.0,2.0,494,12.7,383,9.8,111.0,2.8,36.0,0.9,4.0,5.0,21.0,6.0,3.0,1.0,1.0,53.0,8.0,65.0,7.6,1.0,84.0,10.0,2.0,13.0,0.4%,2018,WR,CAR,00-0033282,13.0,C.Samuel,00-0033282,494.0,65.0,111.0
50.0,Courtland Sutton (DEN),136.3,8.5,42.0,84.0,14.9%,55.0,7.0,704,16.8,541,12.9,163.0,3.9,82.0,2.0,5.0,4.0,28.0,16.0,6.0,3.0,0.0,42.0,5.0,85.0,8.282352941176471,0.9882352941176472,-1.0,9.0,4.0,16.0,92.0%,2018,WR,DEN,00-0034348,16.0,C.Sutton,00-0034348,704.0,84.0,163.0
51.0,Cooper Kupp (SEA),135.1,16.9,40.0,55.0,10.1%,41.0,1.0,566,14.2,263,6.6,303.0,7.6,68.0,1.7,2.0,6.0,24.0,9.0,3.0,3.0,2.0,70.0,5.0,55.0,10.290909090909093,1.0,25.0,13.0,0.0,8.0,88.7%,2018,WR,LA,00-0033908,8.0,C.Kupp,00-0033908,566.0,55.0,303.0
52.0,Kenny Stills (FA),134.4,9.0,37.0,64.0,14.7%,40.0,3.0,553,14.9,422,11.4,131.0,3.5,60.0,1.6,1.0,6.0,24.0,7.0,4.0,2.0,1.0,75.0,3.0,65.0,8.507692307692308,0.9846153846153848,0.0,5.0,2.0,15.0,0.0%,2018,WR,MIA,00-0030085,15.0,K.Stills,00-0030085,553.0,64.0,131.0
53.0,Willie Snead IV (FA),134.4,8.4,62.0,95.0,17.6%,67.0,5.0,651,10.5,369,6.0,282.0,4.5,95.0,1.5,9.0,1.0,30.0,5.0,0.0,0.0,0.0,28.0,3.0,,,,13.0,,,16.0,0.0%,2018,WR,,,16.0,W.IV,,,,
54.0,Michael Crabtree (FA),132.7,8.3,54.0,100.0,18.6%,64.0,9.0,607,11.2,478,8.9,129.0,2.4,47.0,0.9,1.0,3.0,30.0,6.0,0.0,0.0,0.0,27.0,5.0,104.0,6.201923076923077,1.0,0.0,12.0,2.0,16.0,0.0%,2018,WR,BAL,00-0026986,16.0,M.Crabtree,00-0026986,645.0,104.0,130.0
55.0,Antonio Callaway (FA),132.3,8.3,43.0,79.0,14.2%,49.0,6.0,586,13.6,350,8.1,236.0,5.5,85.0,2.0,3.0,5.0,20.0,8.0,5.0,3.0,2.0,71.0,5.0,82.0,7.146341463414634,0.9634146341463414,7.0,11.0,7.0,16.0,0.0%,2018,WR,CLE,00-0034772,16.0,A.Callaway,00-0034772,586.0,79.0,236.0
56.0,Donte Moncrief (FA),130.8,8.2,48.0,89.0,17.0%,52.0,4.0,668,13.9,416,8.7,252.0,5.3,72.0,1.5,3.0,3.0,27.0,7.0,2.0,2.0,2.0,80.0,4.0,89.0,7.550561797752809,1.0,0.0,6.0,2.0,16.0,0.0%,2018,WR,JAX,00-0031339,16.0,D.Moncrief,00-0031339,672.0,89.0,240.0
57.0,Danny Amendola (FA),127.4,8.5,59.0,79.0,18.2%,61.0,2.0,575,9.7,346,5.9,229.0,3.9,43.0,0.7,1.0,1.0,22.0,4.0,1.0,0.0,0.0,39.0,1.0,79.0,7.2784810126582276,1.0,-2.0,2.0,0.0,15.0,0.0%,2018,WR,MIA,00-0026035,15.0,D.Amendola,00-0026035,575.0,79.0,229.0
58.0,Christian Kirk (HOU),123.5,10.3,43.0,68.0,14.4%,47.0,4.0,590,13.7,365,8.5,225.0,5.2,88.0,2.0,1.0,3.0,17.0,8.0,6.0,2.0,2.0,75.0,2.0,69.0,8.55072463768116,0.9855072463768116,35.0,7.0,1.0,12.0,10.3%,2018,WR,ARI,00-0034775,12.0,C.Kirk,00-0034775,590.0,68.0,225.0
59.0,Devin Funchess (FA),122.9,8.8,44.0,79.0,14.5%,51.0,7.0,549,12.5,473,10.8,76.0,1.7,14.0,0.3,2.0,4.0,31.0,8.0,0.0,0.0,0.0,27.0,9.0,79.0,6.949367088607595,1.0,0.0,12.0,4.0,14.0,0.0%,2018,WR,CAR,00-0032055,14.0,D.Funchess,00-0032055,549.0,79.0,76.0
60.0,Anthony Miller (BAL),120.2,8.0,33.0,54.0,10.7%,38.0,4.0,423,12.8,253,7.7,170.0,5.2,48.0,1.5,1.0,7.0,17.0,6.0,2.0,2.0,1.0,55.0,6.0,59.0,7.745762711864407,1.0,26.0,14.0,3.0,15.0,0.0%,2018,WR,CHI,00-0034353,15.0,A.Miller,00-0034353,457.0,59.0,177.0
61.0,Rashard Higgins (FA),118.2,9.1,39.0,53.0,9.5%,42.0,3.0,572,14.7,426,10.9,146.0,3.7,57.0,1.5,1.0,4.0,24.0,11.0,3.0,1.0,0.0,40.0,3.0,53.0,10.79245283018868,1.0,0.0,4.0,0.0,13.0,0.0%,2018,WR,CLE,00-0032977,13.0,R.Higgins,00-0032977,572.0,53.0,146.0
62.0,Chester Rogers (FA),117.1,7.3,53.0,72.0,11.4%,58.0,5.0,485,9.2,227,4.3,258.0,4.9,48.0,0.9,1.0,2.0,20.0,5.0,1.0,0.0,0.0,34.0,2.0,85.0,6.6,0.976470588235294,-4.0,9.0,3.0,16.0,0.0%,2018,WR,IND,00-0032355,16.0,C.Rogers,00-0032355,561.0,83.0,280.0
63.0,Marvin Jones Jr. (FA),115.8,12.9,35.0,62.0,11.1%,37.0,3.0,508,14.5,407,11.6,101.0,2.9,42.0,1.2,2.0,5.0,23.0,5.0,4.0,0.0,0.0,39.0,4.0,,,,0.0,,,9.0,0.0%,2018,WR,,,9.0,M.Jr.,,,,
64.0,Sammy Watkins (FA),115.1,11.5,40.0,55.0,9.8%,41.0,1.0,519,13.0,281,7.0,238.0,6.0,83.0,2.1,2.0,3.0,22.0,7.0,3.0,2.0,1.0,50.0,6.0,71.0,9.788732394366198,1.0,52.0,14.0,2.0,10.0,0.0%,2018,WR,KC,00-0031325,10.0,S.Watkins,00-0031325,695.0,71.0,309.0
65.0,Kendrick Bourne (NE),114.7,7.2,42.0,67.0,13.0%,47.0,5.0,487,11.6,340,8.1,147.0,3.5,47.0,1.1,4.0,4.0,25.0,6.0,1.0,0.0,0.0,33.0,9.0,67.0,7.268656716417911,1.0,0.0,12.0,4.0,16.0,0.3%,2018,WR,SF,00-0033307,16.0,K.Bourne,00-0033307,487.0,67.0,147.0
66.0,Marquez Valdes-Scantling (SEA),111.0,6.9,38.0,73.0,11.9%,42.0,4.0,581,15.3,372,9.8,209.0,5.5,42.0,1.1,0.0,2.0,22.0,8.0,6.0,4.0,2.0,60.0,5.0,74.0,7.851351351351352,0.9864864864864864,29.0,9.0,4.0,16.0,0.5%,2018,WR,GB,00-0034272,16.0,M.Valdes-Scantling,00-0034272,581.0,73.0,213.0
67.0,Josh Doctson (FA),109.2,7.3,44.0,78.0,16.0%,47.0,3.0,532,12.1,400,9.1,132.0,3.0,36.0,0.8,2.0,2.0,27.0,7.0,3.0,0.0,0.0,32.0,3.0,78.0,6.82051282051282,1.0,0.0,8.0,1.0,15.0,0.0%,2018,WR,WAS,00-0032760,15.0,J.Doctson,00-0032760,532.0,78.0,132.0
68.0,Seth Roberts (FA),106.9,7.1,45.0,64.0,12.1%,48.0,4.0,494,11.0,283,6.3,211.0,4.7,65.0,1.4,2.0,2.0,19.0,7.0,3.0,1.0,0.0,44.0,1.0,64.0,7.71875,1.0,5.0,3.0,1.0,15.0,0.0%,2018,WR,LV,00-0031166,15.0,S.Roberts,00-0031166,494.0,64.0,211.0
