Rank,Player,Fantasy Points,Fantasy Points/Game,Receptions (Advanced),Targets (Advanced),Target Share %,Catchable Targets,Drops,Receiving Yards (Advanced),Yards/Reception (Advanced),Yards Before Catch,Yards Before Catch/Reception,Yards After Catch,Yards After Catch/Reception,Yards After Contact,Yards After Contact/Reception,Broken Tackles,Receiving TD (Basic),Receptions 10+ Yards,Receptions 20+ Yards,Receptions 30+ Yards,Receptions 40+ Yards,Receptions 50+ Yards,Longest Reception (Advanced),Red Zone Targets,routes_run,yprr,TPRR,Rushing Yards,redzone_touches,goal_line_touches,Games Played (Advanced),Rostered %,Year,Position,posteam,player_id,Games Played (Basic),player_name_std,receiver_player_id,receiving_yards,targets,yac
23.0,Nelson Agholor (FA),187.5,11.7,62.0,95.0,17.1%,66.0,4.0,768,12.4,467,7.5,301.0,4.9,89.0,1.4,4.0,8.0,30.0,3.0,6.0,3.0,3.0,72.0,10.0,113.0,8.274336283185841,1.0,7.0,21.0,4.0,16.0,0.0%,2017,WR,PHI,00-0031549,16.0,N.Agholor,00-0031549,935.0,113.0,380.0
24.0,Dez Bryant (FA),186.4,11.7,69.0,132.0,27.2%,81.0,11.0,838,12.1,572,8.3,266.0,3.9,166.0,2.4,5.0,6.0,38.0,3.0,5.0,2.0,1.0,50.0,15.0,132.0,6.348484848484849,1.0,-4.0,20.0,5.0,16.0,0.1%,2017,WR,DAL,00-0027902,16.0,D.Bryant,00-0027902,838.0,132.0,266.0
25.0,Cooper Kupp (SEA),176.9,11.8,62.0,94.0,18.4%,68.0,5.0,869,14.0,505,8.1,364.0,5.9,125.0,2.0,7.0,5.0,36.0,8.0,4.0,2.0,2.0,64.0,12.0,107.0,8.766355140186915,1.0,0.0,26.0,1.0,15.0,88.7%,2017,WR,LA,00-0033908,15.0,C.Kupp,00-0033908,938.0,107.0,373.0
26.0,Jermaine Kearse (FA),176.0,11.0,65.0,102.0,20.6%,69.0,4.0,810,12.5,515,7.9,295.0,4.5,140.0,2.2,4.0,5.0,34.0,4.0,5.0,4.0,1.0,51.0,3.0,103.0,7.864077669902913,0.9902912621359224,0.0,9.0,3.0,16.0,0.0%,2017,WR,NYJ,00-0029159,16.0,J.Kearse,00-0029159,810.0,102.0,295.0
27.0,T.Y. Hilton (FA),175.6,11.0,57.0,109.0,23.1%,62.0,4.0,966,16.9,662,11.6,304.0,5.3,35.0,0.6,1.0,4.0,35.0,5.0,9.0,6.0,3.0,80.0,3.0,109.0,8.862385321100918,1.0,0.0,10.0,2.0,16.0,0.1%,2017,WR,IND,00-0029608,16.0,T.Hilton,00-0029608,966.0,109.0,304.0
28.0,Kenny Stills (FA),174.7,10.9,58.0,105.0,17.9%,61.0,2.0,847,14.6,688,11.9,159.0,2.7,35.0,0.6,0.0,6.0,35.0,11.0,3.0,2.0,1.0,61.0,1.0,105.0,8.066666666666666,1.0,0.0,10.0,1.0,16.0,0.0%,2017,WR,MIA,00-0030085,16.0,K.Stills,00-0030085,847.0,105.0,159.0
29.0,Mohamed Sanu Sr. (FA),174.3,11.6,67.0,96.0,18.6%,72.0,5.0,703,10.5,458,6.8,245.0,3.7,72.0,1.1,2.0,5.0,31.0,10.0,0.0,0.0,0.0,25.0,7.0,,,,10.0,,,15.0,0.0%,2017,WR,,,15.0,M.Sr.,,,,
30.0,Michael Crabtree (FA),171.8,12.3,58.0,101.0,18.3%,64.0,6.0,618,10.7,428,7.4,190.0,3.3,58.0,1.0,6.0,8.0,23.0,6.0,2.0,2.0,0.0,41.0,5.0,103.0,6.0,0.9805825242718448,0.0,16.0,9.0,14.0,0.0%,2017,WR,LV,00-0026986,14.0,M.Crabtree,00-0026986,618.0,101.0,190.0
31.0,Marquise Goodwin (FA),168.6,10.5,56.0,105.0,17.5%,63.0,7.0,962,17.2,764,13.6,198.0,3.5,25.0,0.4,3.0,2.0,41.0,6.0,7.0,5.0,4.0,83.0,7.0,105.0,9.16190476190476,1.0,44.0,15.0,3.0,16.0,0.0%,2017,WR,SF,00-0030068,16.0,M.Goodwin,00-0030068,962.0,105.0,198.0
32.0,Robert Woods (PIT),163.3,13.6,56.0,85.0,16.7%,60.0,4.0,781,13.9,477,8.5,304.0,5.4,36.0,0.6,1.0,5.0,33.0,8.0,4.0,2.0,2.0,94.0,6.0,99.0,9.323232323232324,1.0,12.0,12.0,3.0,12.0,0.2%,2017,WR,LA,00-0030431,12.0,R.Woods,00-0030431,923.0,99.0,338.0
33.0,Jamison Crowder (FA),160.3,10.7,66.0,103.0,19.3%,75.0,6.0,789,12.0,419,6.3,370.0,5.6,100.0,1.5,2.0,3.0,32.0,5.0,7.0,1.0,0.0,41.0,7.0,103.0,7.660194174757281,1.0,34.0,14.0,5.0,15.0,0.0%,2017,WR,WAS,00-0031941,15.0,J.Crowder,00-0031941,789.0,103.0,370.0
34.0,Ted Ginn Jr. (FA),159.6,10.6,53.0,70.0,13.2%,55.0,2.0,787,14.8,485,9.2,302.0,5.7,38.0,0.7,0.0,4.0,26.0,9.0,6.0,5.0,2.0,54.0,2.0,,,,39.0,,,15.0,0.0%,2017,WR,,,15.0,T.Jr.,,,,
35.0,Randall Cobb (FA),159.4,10.6,66.0,92.0,16.6%,67.0,1.0,653,9.9,241,3.7,412.0,6.2,136.0,2.1,2.0,4.0,26.0,3.0,4.0,1.0,0.0,46.0,2.0,93.0,7.021505376344086,0.989247311827957,17.0,9.0,3.0,15.0,0.0%,2017,WR,GB,00-0028002,15.0,R.Cobb,00-0028002,653.0,92.0,412.0
36.0,Amari Cooper (FA),158.4,11.3,48.0,96.0,17.4%,54.0,6.0,680,14.2,387,8.1,293.0,6.1,60.0,1.3,2.0,7.0,22.0,4.0,5.0,3.0,2.0,87.0,5.0,96.0,7.083333333333333,1.0,4.0,10.0,5.0,14.0,3.8%,2017,WR,LV,00-0031544,14.0,A.Cooper,00-0031544,680.0,96.0,293.0
37.0,Rishard Matthews (FA),156.2,11.2,53.0,87.0,18.0%,56.0,3.0,795,15.0,518,9.8,277.0,5.2,115.0,2.2,4.0,4.0,30.0,11.0,2.0,2.0,2.0,75.0,3.0,98.0,8.540816326530612,0.9897959183673468,-3.0,10.0,1.0,14.0,0.0%,2017,WR,TEN,00-0029580,14.0,R.Matthews,00-0029580,837.0,97.0,286.0
38.0,Mike Wallace (FA),151.2,10.1,52.0,92.0,16.4%,55.0,3.0,748,14.4,591,11.4,157.0,3.0,58.0,1.1,0.0,4.0,25.0,6.0,5.0,4.0,3.0,66.0,5.0,92.0,8.130434782608695,1.0,4.0,12.0,1.0,15.0,0.0%,2017,WR,BAL,00-0026901,15.0,M.Wallace,00-0026901,748.0,92.0,157.0
39.0,Paul Richardson Jr. (FA),150.3,9.4,44.0,80.0,15.2%,52.0,7.0,703,16.0,568,12.9,135.0,3.1,32.0,0.7,1.0,6.0,28.0,8.0,5.0,3.0,1.0,61.0,4.0,,,,0.0,,,16.0,0.0%,2017,WR,,,16.0,P.Jr.,,,,
40.0,Marqise Lee (FA),147.9,10.6,56.0,96.0,18.6%,66.0,10.0,702,12.5,413,7.4,289.0,5.2,96.0,1.7,3.0,3.0,31.0,3.0,3.0,1.0,0.0,45.0,4.0,112.0,6.883928571428571,0.9910714285714286,17.0,9.0,6.0,14.0,0.0%,2017,WR,JAX,00-0031431,14.0,M.Lee,00-0031431,771.0,111.0,313.0
41.0,Sammy Watkins (FA),146.3,9.8,39.0,70.0,13.7%,39.0,0.0,593,15.2,408,10.5,185.0,4.7,57.0,1.5,0.0,8.0,27.0,6.0,3.0,2.0,1.0,67.0,8.0,74.0,8.324324324324325,1.0,0.0,11.0,5.0,15.0,0.0%,2017,WR,LA,00-0031325,15.0,S.Watkins,00-0031325,616.0,74.0,190.0
42.0,Sterling Shepard (TB),144.5,13.1,59.0,84.0,13.9%,65.0,6.0,731,12.4,436,7.4,295.0,5.0,36.0,0.6,0.0,2.0,27.0,3.0,4.0,3.0,2.0,77.0,5.0,84.0,8.702380952380953,1.0,4.0,11.0,3.0,11.0,0.2%,2017,WR,NYG,00-0032385,11.0,S.Shepard,00-0032385,731.0,84.0,295.0
43.0,Danny Amendola (FA),138.9,9.3,61.0,86.0,14.7%,65.0,3.0,659,10.8,449,7.4,210.0,3.4,44.0,0.7,1.0,2.0,30.0,7.0,0.0,0.0,0.0,27.0,1.0,119.0,8.46218487394958,1.0,0.0,19.0,5.0,15.0,0.0%,2017,WR,NE,00-0026035,15.0,D.Amendola,00-0026035,1007.0,119.0,325.0
44.0,DeSean Jackson (FA),138.6,9.9,50.0,90.0,15.1%,53.0,2.0,668,13.4,477,9.5,191.0,3.8,21.0,0.4,0.0,3.0,31.0,8.0,2.0,1.0,0.0,41.0,2.0,92.0,7.260869565217392,0.9782608695652174,38.0,8.0,4.0,14.0,0.1%,2017,WR,TB,00-0026189,14.0,D.Jackson,00-0026189,668.0,90.0,191.0
45.0,Tyrell Williams (FA),137.8,8.6,43.0,69.0,12.0%,47.0,4.0,728,16.9,408,9.5,320.0,7.4,71.0,1.7,1.0,4.0,29.0,6.0,6.0,3.0,3.0,75.0,0.0,80.0,7.1,0.975,0.0,8.0,4.0,16.0,0.0%,2017,WR,DAL,00-0030542,16.0,T.Williams,00-0030542,568.0,78.0,230.0
46.0,Jordy Nelson (FA),137.2,9.1,53.0,88.0,15.9%,57.0,2.0,482,9.1,354,6.7,128.0,2.4,36.0,0.7,1.0,6.0,17.0,2.0,2.0,1.0,1.0,58.0,6.0,89.0,5.415730337078652,0.9887640449438202,0.0,13.0,6.0,15.0,0.1%,2017,WR,GB,00-0026176,15.0,J.Nelson,00-0026176,482.0,88.0,128.0
47.0,Kelvin Benjamin (FA),135.2,9.7,48.0,78.0,15.9%,50.0,2.0,692,14.4,553,11.5,139.0,2.9,43.0,0.9,2.0,3.0,29.0,5.0,5.0,1.0,0.0,43.0,5.0,79.0,8.60759493670886,1.0,0.0,11.0,4.0,14.0,0.1%,2017,WR,CAR,00-0031359,14.0,K.Benjamin,00-0031359,680.0,51.0,142.0
48.0,Keelan Cole Sr. (FA),132.8,8.3,42.0,83.0,16.1%,45.0,2.0,748,17.8,449,10.7,299.0,7.1,121.0,2.9,2.0,3.0,28.0,3.0,8.0,4.0,3.0,75.0,3.0,,,,0.0,,,16.0,0.0%,2017,WR,,,16.0,K.Sr.,,,,
49.0,Martavis Bryant (FA),132.5,8.8,50.0,84.0,14.4%,53.0,3.0,603,12.1,433,8.7,170.0,3.4,41.0,0.8,2.0,3.0,29.0,4.0,3.0,1.0,1.0,51.0,2.0,89.0,7.651685393258427,0.9887640449438202,22.0,11.0,2.0,15.0,0.0%,2017,WR,PIT,00-0031373,15.0,M.Bryant,00-0031373,681.0,88.0,192.0
50.0,DeVante Parker (FA),130.0,10.0,57.0,96.0,16.3%,59.0,2.0,670,11.8,463,8.1,207.0,3.6,52.0,0.9,0.0,1.0,30.0,5.0,4.0,0.0,0.0,36.0,6.0,97.0,6.907216494845361,0.9896907216494846,0.0,13.0,3.0,13.0,0.0%,2017,WR,MIA,00-0031547,13.0,D.Parker,00-0031547,670.0,96.0,207.0
51.0,Adam Humphries (FA),128.7,8.0,61.0,83.0,13.9%,63.0,2.0,631,10.3,324,5.3,307.0,5.0,90.0,1.5,4.0,1.0,25.0,2.0,3.0,1.0,0.0,43.0,1.0,83.0,7.602409638554217,1.0,6.0,5.0,0.0,16.0,0.0%,2017,WR,TB,00-0032009,16.0,A.Humphries,00-0032009,631.0,83.0,307.0
52.0,Kendall Wright (FA),126.4,7.9,59.0,91.0,19.4%,63.0,4.0,614,10.4,432,7.3,182.0,3.1,38.0,0.6,1.0,1.0,33.0,1.0,0.0,0.0,0.0,22.0,3.0,92.0,6.673913043478261,0.9891304347826086,0.0,8.0,2.0,16.0,0.0%,2017,WR,CHI,00-0029708,16.0,K.Wright,00-0029708,614.0,91.0,182.0
53.0,Ryan Grant (FA),126.3,7.9,45.0,65.0,12.2%,49.0,4.0,573,12.7,338,7.5,235.0,5.2,77.0,1.7,1.0,4.0,26.0,6.0,4.0,1.0,0.0,40.0,5.0,65.0,8.815384615384616,1.0,0.0,9.0,1.0,16.0,0.0%,2017,WR,WAS,00-0031068,16.0,R.Grant,00-0031068,573.0,65.0,235.0
54.0,Brandon LaFell (FA),124.8,7.8,52.0,89.0,18.2%,57.0,4.0,548,10.5,309,5.9,239.0,4.6,58.0,1.1,1.0,3.0,20.0,4.0,2.0,1.0,0.0,45.0,3.0,89.0,6.157303370786517,1.0,0.0,11.0,0.0,16.0,0.0%,2017,WR,CIN,00-0027681,16.0,B.LaFell,00-0027681,548.0,89.0,239.0
55.0,Travis Benjamin (FA),124.3,7.8,34.0,65.0,11.3%,39.0,5.0,567,16.7,357,10.5,210.0,6.2,49.0,1.4,2.0,4.0,18.0,4.0,6.0,4.0,1.0,62.0,0.0,65.0,8.723076923076922,1.0,96.0,2.0,0.0,16.0,0.0%,2017,WR,LAC,00-0029269,16.0,T.Benjamin,00-0029269,567.0,65.0,210.0
56.0,Josh Doctson (FA),119.8,7.5,35.0,78.0,14.6%,39.0,4.0,502,14.3,371,10.6,131.0,3.7,36.0,1.0,1.0,6.0,24.0,2.0,4.0,2.0,1.0,52.0,5.0,78.0,6.435897435897436,1.0,-14.0,16.0,4.0,16.0,0.0%,2017,WR,WAS,00-0032760,16.0,J.Doctson,00-0032760,502.0,78.0,131.0
57.0,Tyler Lockett (TEN),118.3,7.4,45.0,71.0,13.5%,47.0,1.0,555,12.3,367,8.2,188.0,4.2,17.0,0.4,0.0,2.0,20.0,2.0,3.0,3.0,2.0,74.0,3.0,71.0,7.816901408450704,1.0,58.0,11.0,1.0,16.0,3.9%,2017,WR,SEA,00-0032211,16.0,T.Lockett,00-0032211,555.0,71.0,188.0
58.0,Eric Decker (FA),116.3,7.3,54.0,83.0,17.1%,60.0,6.0,563,10.4,450,8.3,113.0,2.1,43.0,0.8,0.0,1.0,26.0,5.0,0.0,0.0,0.0,29.0,5.0,95.0,7.042105263157895,1.0,0.0,11.0,1.0,16.0,0.6%,2017,WR,TEN,00-0027690,16.0,E.Decker,00-0027690,669.0,95.0,129.0
59.0,Albert Wilson (FA),116.0,8.9,42.0,62.0,11.7%,47.0,5.0,554,13.2,236,5.6,318.0,7.6,83.0,2.0,4.0,3.0,29.0,1.0,3.0,1.0,1.0,63.0,5.0,66.0,8.787878787878787,1.0,6.0,12.0,0.0,13.0,0.0%,2017,WR,KC,00-0030669,13.0,A.Wilson,00-0030669,580.0,66.0,327.0
60.0,Emmanuel Sanders (FA),114.5,9.5,47.0,92.0,16.7%,54.0,5.0,555,11.8,388,8.3,167.0,3.6,83.0,1.8,0.0,2.0,23.0,7.0,4.0,0.0,0.0,38.0,4.0,92.0,6.032608695652174,1.0,0.0,10.0,2.0,12.0,0.0%,2017,WR,DEN,00-0027685,12.0,E.Sanders,00-0027685,555.0,92.0,167.0
61.0,William Fuller V (FA),113.2,11.3,28.0,50.0,9.7%,32.0,3.0,423,15.1,324,11.6,99.0,3.5,11.0,0.4,0.0,7.0,15.0,3.0,4.0,2.0,1.0,59.0,4.0,,,,9.0,,,10.0,0.0%,2017,WR,,,10.0,W.V,,,,
63.0,Chris Hogan (FA),109.6,12.2,34.0,59.0,10.1%,37.0,3.0,439,12.9,268,7.9,171.0,5.0,25.0,0.7,0.0,5.0,17.0,4.0,2.0,1.0,0.0,47.0,5.0,75.0,7.88,1.0,17.0,13.0,6.0,9.0,0.0%,2017,WR,NE,00-0028237,9.0,C.Hogan,00-0028237,591.0,75.0,209.0
64.0,Deonte Thompson (FA),105.0,6.6,38.0,69.0,14.7%,40.0,1.0,555,14.6,454,11.9,101.0,2.7,19.0,0.5,0.0,2.0,24.0,4.0,4.0,2.0,0.0,46.0,3.0,75.0,7.706666666666667,1.0,-5.0,6.0,0.0,16.0,0.0%,2017,WR,BUF,00-0029388,16.0,D.Thompson,00-0029388,578.0,57.0,106.0
65.0,Jaron Brown (FA),102.7,6.4,31.0,69.0,11.7%,36.0,2.0,477,15.4,386,12.5,91.0,2.9,26.0,0.8,0.0,4.0,18.0,9.0,3.0,1.0,1.0,52.0,5.0,56.0,5.339285714285714,0.9821428571428572,0.0,7.0,1.0,16.0,0.0%,2017,WR,ARI,00-0031051,16.0,J.Brown,00-0031051,299.0,55.0,59.0
66.0,Jeremy Maclin (FA),102.0,8.5,40.0,72.0,12.8%,43.0,3.0,440,11.0,332,8.3,108.0,2.7,19.0,0.5,0.0,3.0,20.0,1.0,2.0,1.0,0.0,48.0,2.0,72.0,6.111111111111111,1.0,0.0,4.0,2.0,12.0,0.0%,2017,WR,BAL,00-0026995,12.0,J.Maclin,00-0026995,440.0,72.0,108.0
67.0,Allen Hurns (FA),99.4,9.9,39.0,56.0,10.8%,40.0,1.0,484,12.4,309,7.9,175.0,4.5,61.0,1.6,1.0,2.0,21.0,3.0,1.0,1.0,1.0,50.0,4.0,67.0,8.597014925373134,0.9850746268656716,0.0,8.0,2.0,10.0,0.0%,2017,WR,JAX,00-0030821,10.0,A.Hurns,00-0030821,576.0,66.0,206.0
68.0,Trent Taylor (SF),96.0,6.4,43.0,60.0,10.0%,48.0,4.0,430,10.0,240,5.6,190.0,4.4,53.0,1.2,2.0,2.0,22.0,1.0,1.0,0.0,0.0,33.0,5.0,61.0,7.049180327868853,0.9836065573770492,0.0,17.0,6.0,15.0,0.0%,2017,WR,SF,00-0028118,15.0,T.Taylor,00-0033292,430.0,60.0,190.0
69.0,Kenny Golladay (FA),94.6,8.6,28.0,48.0,8.5%,31.0,3.0,477,17.0,296,10.6,181.0,6.5,49.0,1.8,0.0,3.0,17.0,2.0,6.0,5.0,2.0,54.0,2.0,49.0,9.73469387755102,0.979591836734694,9.0,6.0,3.0,11.0,0.0%,2017,WR,DET,00-0033932,11.0,K.Golladay,00-0033932,477.0,48.0,181.0
